Item No.,Description,Sell,On Hand,Cost,List,OEM,Category,Extended Sell
STR-HH6191-4,SEASTAR SPORT 1.7 TILT HELM,1713.29,0,1142.19,0.00,WEST,WEST,SEASTAR SPORT 1.7 TILT HELM
STR-HO5090,SPACER KIT HC5345/5358,51.90,0,34.60,51.90,WEST,WEST,SPACER KIT HC5345/5358
STR-HO5104,SYSTEM O/B HOSE 4'PR,221.72,0,147.81,221.72,WEST,WEST,SYSTEM O/B HOSE 4'PR
STR-HO5108,SYSTEM O/BHOSE 8'PR,221.72,1,147.81,221.72,WEST,WEST,SYSTEM O/BHOSE 8'PR
STR-HO5110,SYSTEM O/BHOSE 10'PR,221.72,0,147.81,221.72,WEST,WEST,SYSTEM O/BHOSE 10'PR
STR-HO5124,SYSTEM O/BHOSE 24'PR,313.80,1,209.20,313.80,WEST,WEST,SYSTEM O/BHOSE 24'PR
STR-SHX97606P,XTREME NFB TILT HELM,415.23,0,235.94,415.23,WEST,WEST,XTREME NFB TILT HELM
STR-SS13708,SAFE-T-QC STEERING KIT 8',374.01,1,212.76,374.01,WEST,WEST,SAFE-T-QC STEERING KIT 8'
STR-SS13709,SAFE-T-QC STEERING KIT 9',374.01,1,212.76,374.01,WEST,WEST,SAFE-T-QC STEERING KIT 9'
STR-SS14116,BM RACK STEERING KIT 16',382.20,0,217.42,382.20,WEST,WEST,BM RACK STEERING KIT 16'
STR-SSC13416,BACK MNT RACK SGL CABLE 16',349.51,0,257.23,349.51,WEST,WEST,BACK MNT RACK SGL CABLE 16'
STR-SSC13419,BACK MNT RACK SGL CABLE 19',363.33,0,219.78,363.33,WEST,WEST,BACK MNT RACK SGL CABLE 19'
STR-SSC6208,SSC62 SAFE-T-QC CABLE 8',257.58,0,187.89,257.58,WEST,WEST,SSC62 SAFE-T-QC CABLE 8'
STR-SSC6222,SSC62 SAFE-T-QC CABLE 22',416.68,1,224.56,416.68,WEST,WEST,SSC62 SAFE-T-QC CABLE 22'
STR-SSCX6416,XTREME QC STEERING CABLE 16',313.83,0,229.45,313.83,WEST,WEST,XTREME QC STEERING CABLE 16'
STR-SSX17612,XTREME NFB STEERING KIT-12',604.37,0,343.80,604.37,WEST,WEST,XTREME NFB STEERING KIT-12'
STR-SW59691P,ACE STEERING WHEEL W/FLUSH CAP,77.91,1,41.98,77.91,WEST,WEST,ACE STEERING WHEEL W/FLUSH CAP
SVSLWB,STRLNK ADPTR WEDGE 8 WHITE,401.72,0,281.20,401.72,WEST,WEST,STRLNK ADPTR WEDGE 8 WHITE
SVW-ADA-R1,MOD PLT F/CLSD DOME/OPEN ARRAY,219.82,0,153.87,219.82,WEST,WEST,MOD PLT F/CLSD DOME/OPEN ARRAY
SVW-AM5-M1,"5"""" MOD MNT VERT 8""""RND BASEPLAT""",409.32,0,286.52,409.32,WEST,WEST,"5"""" MOD MNT VERT 8""""RND BASEPLAT"""
SVW-AMA-18,"18"""" SATDOME ADAPTOR           """,553.33,0,387.32,553.33,WEST,WEST,"18"""" SATDOME ADAPTOR           """
SVW-LTB-U1A,UNIVERSAL LIGHT BAR TOP,106.13,0,74.29,106.13,WEST,WEST,UNIVERSAL LIGHT BAR TOP
SVW-LTBLED12,3NM LED COMB MAST/ROUND IP67,234.99,0,164.49,234.99,WEST,WEST,3NM LED COMB MAST/ROUND IP67
SVW-SVSLWB,STRLNK ADPTR WEDGE 8* WHITE,401.74,0,295.68,401.74,WEST,WEST,STRLNK ADPTR WEDGE 8* WHITE
SYS-3003S99,DISPOSABLE MIXING CUPS (12OZ),0.53,29,0.42,0.53,WEST,WEST,DISPOSABLE MIXING CUPS (12OZ)
SYS-3010S99,GRADUATED TUBS 946ML(1QT),5.31,27,3.08,5.31,WEST,WEST,GRADUATED TUBS 946ML(1QT)
SYS-F1400K16,S-1 EPOXY SEALER (1QT KIT),99.82,2,56.78,99.82,WEST,WEST,S-1 EPOXY SEALER (1QT KIT)
SYS-F1400K20,S-1 EPOXY SEALER 1.89L (2QT),155.94,1,88.71,155.94,WEST,WEST,S-1 EPOXY SEALER 1.89L (2QT)
SYS-STIR-STICK,STIR/MIX STIX/EA (MSTR PK 500),0.39,50,0.22,0.39,WEST,WEST,STIR/MIX STIX/EA (MSTR PK 500)
TFX-PTN1.25BK,"FLEXOPET 3/4-1 3/4""""X50'SLV BLK""",83.00,1,44.73,83.00,WEST,WEST,"FLEXOPET 3/4-1 3/4""""X50'SLV BLK"""
THM-LED-51867-DP,UNDERWATER SURF MNT 600LUM BLU,91.05,0,59.98,91.05,WEST,WEST,UNDERWATER SURF MNT 600LUM BLU
THR-#10-1L,CONTACT CEMENT 1 LITRE,86.21,0,49.04,86.21,WEST,WEST,CONTACT CEMENT 1 LITRE
THR-00539,80E 23/4X161/2 HOOKIT GR.COR,4.28,0,2.30,4.28,WEST,WEST,80E 23/4X161/2 HOOKIT GR.COR
THR-00542,40E 23/4X161/2 HOOKIT GR.COR,5.73,0,3.09,5.73,WEST,WEST,40E 23/4X161/2 HOOKIT GR.COR
THR-00612,"80GRIT 6""""HOOKIT DUSTFREE DISC """,4.88,0,2.63,4.88,WEST,WEST,"80GRIT 6""""HOOKIT DUSTFREE DISC """
THR-00615,"40GRIT 6""""HOOKIT DUSTFREE DISC """,6.30,0,3.39,6.30,WEST,WEST,"40GRIT 6""""HOOKIT DUSTFREE DISC """
THR-00624,"40E 8""""HOOKIT DUSTFREE DISC    """,11.09,0,5.98,11.09,WEST,WEST,"40E 8""""HOOKIT DUSTFREE DISC    """
THR-00909,"P1000 3""""HOOKIT FILM DISC      """,2.79,0,1.50,2.79,WEST,WEST,"P1000 3""""HOOKIT FILM DISC      """
THR-00911,"3""""P600 FINISHING FILM DISC    """,2.79,0,1.50,2.79,WEST,WEST,"3""""P600 FINISHING FILM DISC    """
