MARISOL MARINE & YACHT,,,,,,,,,,,,,,,,,
,,,,,,Inventory Price List,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OEM,,Category,Item No.,,Description,,,Bin Location,,,Min/Max,On Hand,List,Cost,Sell ,Extended Sell,
,,,,,,,,,,,,,,,,,
WEST,,WEST,ANC-184403,,14GA TIN.PRM.WIRE GRY 18',,,,,,0 / 0,4.00,0.00 ,9.91 ,17.49 ,69.96 ,
WEST,,WEST,ANC-184503,,ORG 14GA 18' TIN.PRIM.WIRE,,,,,,0 / 0,2.00,0.00 ,9.91 ,17.99 ,35.98 ,
WEST,,WEST,ANC-184703,,14GA TIN.PRM.WIRE PUR 18',,,,,,0 / 0,1.00,0.00 ,9.91 ,17.49 ,17.49 ,
WEST,,WEST,ANC-184903,,14GA TIN.PRM.WIRE WHT 18',,,,,,0 / 0,3.00,0.00 ,9.91 ,17.49 ,52.47 ,
WEST,,WEST,ANC-199230,,"(25) 14"""" 50LB MOUNT.NAT.TIE   """,,,,,,0 / 0,1.00,0.00 ,7.05 ,11.79 ,11.79 ,
WEST,,WEST,ANC-199257,,"CABLE TIE MNT14""""BLK.UV50LB25PK""",,,,,,0 / 0,0.00,12.21 ,6.58 ,12.21 ,0.00 ,
WEST,,WEST,ANC-210215,,"RING NYLON 16-14 5/16"""" 25PK   """,,,,,,0 / 0,1.00,19.47 ,11.64 ,19.47 ,19.47 ,
WEST,,WEST,ANC-210223,,RING NYLON 12-10 #10 25PK,,,,,,0 / 0,2.00,0.00 ,12.67 ,20.99 ,41.98 ,
WEST,,WEST,ANC-210226,,"RING NYLON 12-10 3/8"""" 25PK    """,,,,,,0 / 0,2.00,24.55 ,14.69 ,24.55 ,49.10 ,
WEST,,WEST,ANC-210233,,RING NYLON #8-#10 25PK,,,,,,0 / 0,0.00,37.73 ,20.33 ,37.73 ,0.00 ,
WEST,,WEST,ANC-230215,,"RING NYLON 16-14 5/16"""" 5PK    """,,,,,,0 / 0,3.00,5.08 ,3.03 ,5.08 ,15.24 ,
WEST,,WEST,ANC-230216,,"RING NYLON 16-14 3/8"""" 5PK     """,,,,,,0 / 0,2.00,5.08 ,3.03 ,5.08 ,10.16 ,
WEST,,WEST,ANC-230226,,"RING NYLON 12-10 3/8"""" 4PK     """,,,,,,0 / 0,0.00,5.56 ,3.35 ,5.56 ,0.00 ,
WEST,,WEST,ANC-230828,,(4) 12-10 FEMALE DISCONNEC,,,,,,0 / 0,5.00,5.38 ,3.22 ,5.38 ,26.90 ,
WEST,,WEST,ANC-242275,,"TINNED LUG 1GA 5/16"""" 25PK     """,,,,,,0 / 0,0.00,88.66 ,47.78 ,88.66 ,0.00 ,
WEST,,WEST,ANC-252130,,TIN.BUTT CONNECTOR 8GA 2PK,,,,,,0 / 0,3.00,5.69 ,3.42 ,5.69 ,17.07 ,
WEST,,WEST,ANC-252140,,TIN.BUTT CONNECTOR 2PK,,,,,,0 / 0,2.00,6.78 ,4.07 ,6.78 ,13.56 ,
WEST,,WEST,ANC-252160,,TIN.BUTT CONNECTOR 2GA 2PK,,,,,,0 / 0,1.00,11.31 ,6.41 ,11.31 ,11.31 ,
WEST,,WEST,ANC-252180,,TIN.BUTT CONNECTOR 1/0 2PK,,,,,,0 / 0,1.00,14.81 ,8.40 ,14.81 ,14.81 ,
WEST,,WEST,ANC-252190,,TIN.BUTT CONNECTOR 2/ 2PK,,,,,,0 / 0,1.00,15.88 ,9.01 ,15.88 ,15.88 ,
WEST,,WEST,ANC-252235,,"(2) 8GA 5/16"""" TINNED LUG      """,,,,,,0 / 0,2.00,0.00 ,2.72 ,4.49 ,8.98 ,
WEST,,WEST,ANC-252275,,"TINNED LUG 1GA 5/16"""" 2PK      """,,,,,,0 / 0,0.00,9.07 ,4.89 ,9.07 ,0.00 ,
WEST,,WEST,ANC-262295,,"(2)2/0 5/16"""" 90* TINNED LUG   """,,,,,,0 / 0,1.00,16.65 ,8.97 ,16.65 ,16.65 ,
WEST,,WEST,ANC-262726,,"(2)4/0 3/8"""" 90* TINNED LUG    """,,,,,,0 / 0,0.00,24.90 ,13.42 ,24.90 ,0.00 ,
WEST,,WEST,ANC-304603,,"RED HEAT SHRNK RED 3/8""""X3"""" 3PK""",,,,,,0 / 0,1.00,7.13 ,4.52 ,7.13 ,7.13 ,
WEST,,WEST,ANC-309225,,HEAT SHRINK BUTT 12-10 25PK,,,,,,0 / 0,1.00,53.82 ,29.65 ,53.82 ,53.82 ,
WEST,,WEST,ANC-311203,,HEAT SK.RING 16-14 #8 3PAK,,,,,,0 / 0,2.00,6.43 ,3.46 ,6.43 ,12.86 ,
WEST,,WEST,ANC-311525,,"HEAT SK.RING 16-14 5/16""""25PAK """,,,,,,0 / 0,2.00,38.24 ,21.05 ,38.24 ,76.48 ,
WEST,,WEST,ANC-311603,,"HEAT SK.RING 16-14 3/8""""3PAK   """,,,,,,0 / 0,3.00,0.00 ,3.54 ,5.99 ,17.97 ,
WEST,,WEST,ANC-312203,,HEAT SK.RING 12-10 #8 3PAK,,,,,,0 / 0,2.00,8.10 ,4.46 ,8.10 ,16.20 ,
WEST,,WEST,ANC-312525,,"HEAT SK.RING 12-10 5/16""""25PAK """,,,,,,0 / 0,2.00,0.00 ,29.05 ,47.99 ,95.98 ,
WEST,,WEST,ANC-312625,,"HEAT SK.RING 12-10 3/8""""25PAK  """,,,,,,0 / 0,2.00,0.00 ,29.05 ,47.99 ,95.98 ,
WEST,,WEST,ANC-321325,,HEAT SK.RING 8AWG #10 25PAK,,,,,,0 / 0,0.00,57.95 ,31.23 ,57.95 ,0.00 ,
WEST,,WEST,ANC-321503,,"HEAT SK.RING 8AWG 5/16""""3PAK   """,,,,,,0 / 0,0.00,8.93 ,4.81 ,8.93 ,0.00 ,
WEST,,WEST,ANC-401255,,"CLAMP NATURAL 1/4""""100PAK",,,,,,0 / 0,0.00,18.04 ,11.81 ,18.04 ,0.00 ,
WEST,,WEST,ANC-401312,,"CLAMP NATURAL 5/16""""25PAK",,,,,,0 / 0,0.00,6.38 ,3.44 ,6.38 ,0.00 ,
WEST,,WEST,ANC-401375,,"CLAMP NATURAL 3/8""""100PAK",,,,,,0 / 0,1.00,0.00 ,12.89 ,21.99 ,21.99 ,
WEST,,WEST,ANC-402252,,"CLAMP BLACK1/4""""25PAK",,,,,,0 / 0,0.00,7.25 ,4.75 ,7.25 ,0.00 ,
WEST,,WEST,ANC-403182,,"CUSH. CLAMP SS 3/16"""" 10 PAK   """,,,,,,0 / 0,2.00,0.00 ,11.65 ,19.99 ,39.98 ,
WEST,,WEST,ANC-403902,,"CUSH. CLAMP SS 1-1/4"""" 10 PAK  """,,,,,,0 / 0,1.00,31.36 ,16.90 ,31.36 ,31.36 ,
WEST,,WEST,ANC-404152,,"CUSH. CLAMP SS 1-1/2"""" 10 PAK  """,,,,,,0 / 0,0.50,37.49 ,20.92 ,37.49 ,18.75 ,
WEST,,WEST,ANC-404172,,"CUSH. CLAMP SS 1-3/4"""" 10 PAK  """,,,,,,0 / 0,0.00,35.54 ,19.15 ,35.54 ,0.00 ,
WEST,,WEST,ANC-404202,,"CUSH. CLAMP SS 2"""" 10 PAK      """,,,,,,0 / 0,1.00,0.00 ,24.01 ,40.49 ,40.49 ,
WEST,,WEST,ANC-404252,,"CUSH. CLAMP SS 2-1/2"""" 10 PAK  """,,,,,,0 / 0,0.00,43.82 ,23.62 ,43.82 ,0.00 ,
WEST,,WEST,ANC-404302,,"CUSH. CLAMP SS 3""""     10/PK",,,,,,0 / 0,1.80,0.00 ,30.12 ,51.49 ,92.68 ,
WEST,,WEST,ANC-529102,,(2) 12V .80 AMP 8-CP BULB,,,,,,0 / 0,2.00,5.59 ,3.01 ,5.59 ,11.18 ,
WEST,,WEST,ANC-529340,,(1) 12V 25W NAVIGATION BULB,,,,,,0 / 0,0.00,27.76 ,14.96 ,27.76 ,0.00 ,
WEST,,WEST,ANC-700115,,DIELECTRIC SIL.COMPOUND 1/3OZ.,,,,,,0 / 0,2.00,13.26 ,8.17 ,13.26 ,26.52 ,
WEST,,WEST,ANC-750000,,GROMMET KIT ASSORTED 45PCS.,,,,,,0 / 0,0.00,27.91 ,15.04 ,27.91 ,0.00 ,
WEST,,WEST,AQL20210,,AQUALARM ENG TEMP MNITR W/BLT-ON DETECT,,,,,,0 / 0,1.00,128.09 ,69.03 ,128.09 ,128.09 ,
WEST,,WEST,AQL20352,,AQUALARM COOL WTRFLO ALARM PNL 12V SNGL,,,,,,0 / 0,0.00,0.00 ,40.67 ,75.47 ,0.00 ,
WEST,,WEST,AQS-40100-7,,BI-COLOUR LIGHT 25W BLK,,,,,,0 / 0,1.00,205.88 ,117.12 ,205.88 ,205.88 ,
WEST,,WEST,AQU-51000,,FLUSH N FLOW 1L,,,,,,0 / 0,0.00,40.45 ,25.60 ,40.45 ,0.00 ,
WEST,,WEST,AQU-51150,,DINGHY/FENDER CLEANER 750ML,,,,,,0 / 0,1.00,20.15 ,13.94 ,20.15 ,20.15 ,
WEST,,WEST,AQU-52010,,DECK & BOAT WASH 1L,,,,,,0 / 0,0.00,20.15 ,12.75 ,20.15 ,0.00 ,
WEST,,WEST,AQU-52011,,DECK & BOAT WASH 4L,,,,,,0 / 0,0.00,70.03 ,44.32 ,70.03 ,0.00 ,
WEST,,WEST,AQU-52012,,DECK & BOAT WASH 20L,,,,,,0 / 0,0.00,275.79 ,174.55 ,275.79 ,0.00 ,
WEST,,WEST,AQU-52019,,EASY CLEAN MARINE 120ML,,,,,,0 / 0,0.00,4.96 ,3.14 ,4.96 ,0.00 ,
WEST,,WEST,AQU-52025,,EASY CLEAN MARINE 750ML,,,,,,0 / 0,0.00,18.14 ,11.48 ,18.14 ,0.00 ,
WEST,,WEST,AQU-52026,,EASY CLEAN MARINE 4L,,,,,,0 / 0,0.00,59.25 ,37.50 ,59.25 ,0.00 ,
WEST,,WEST,AQU-52027,,EASY CLEAN MARINE 20L,,,,,,0 / 0,0.00,242.36 ,153.39 ,242.36 ,0.00 ,
WEST,,WEST,AT235-B/04,,AMERCOAT 235 CURE,,,,,,0 / 0,0.00,36.50 ,25.55 ,36.50 ,0.00 ,
WEST,,WEST,ATT-1731-4,,"IN-LINE BLOWER 3"""" 12V         """,,,,,,0 / 0,0.00,57.83 ,31.17 ,57.83 ,0.00 ,
WEST,,WEST,ATT-1747-4,,"IN-LINE BLOWER 4"""" 12V         """,,,,,,0 / 0,1.00,63.98 ,34.48 ,63.98 ,63.98 ,
WEST,,WEST,ATT-1749-4,,"IN-LINE BLWR 4"""" 12V *W/R*",,,,,,0 / 0,-1.00,73.28 ,39.49 ,73.28 ,0.00 ,
WEST,,WEST,ATT-4143-4,,SHWR SUMP SYS12V,,,,,,0 / 0,0.00,303.24 ,163.42 ,303.24 ,0.00 ,
WEST,,WEST,ATT-4202-7,,AUTO.FLOAT SWITCH,,,,,,0 / 0,0.00,60.74 ,35.56 ,60.74 ,0.00 ,
WEST,,WEST,ATT-4760-4,,HD2000 BLG PMP-12V,,,,,,0 / 0,0.00,279.24 ,150.49 ,279.24 ,0.00 ,
WEST,,WEST,ATT-5110-30-7,,"ALRND LT W/COLR-30""""           """,,,,,,0 / 0,0.00,58.22 ,31.37 ,58.22 ,0.00 ,
WEST,,WEST,ATT-5508-7,,SAHARA MK2 800 BLG PMP-12V,,,,,,0 / 0,0.00,202.15 ,108.94 ,202.15 ,0.00 ,
WEST,,WEST,ATT-5512-7,,SAHARA MK2 1200 BLG PMP-12V,,,,,,0 / 0,0.00,237.34 ,138.96 ,237.34 ,0.00 ,
WEST,,WEST,ATT-5608-7,,TSUNAMI MK2 800G BILGE PUMP,,,,,,0 / 0,2.00,101.87 ,54.90 ,101.87 ,203.74 ,
WEST,,WEST,ATT-6342SS1,,"1.5"""" CRTESY WM WHITE          """,,,,,,0 / 0,0.00,58.47 ,36.25 ,58.47 ,0.00 ,
WEST,,WEST,ATT-6356-D7,,STERN LIGHT 12V SS,,,,,,0 / 0,0.00,46.51 ,25.80 ,46.51 ,0.00 ,
WEST,,WEST,ATT-6375-D6,,BI-COLOUR LIGHT 12V,,,,,,0 / 0,4.00,0.00 ,15.99 ,49.99 ,199.96 ,
WEST,,WEST,ATT-68554-1,,"THHUL 3/4"""" COMPOSITE          """,,,,,,0 / 0,1.00,0.00 ,12.46 ,20.99 ,20.99 ,
WEST,,WEST,ATT-68555-1,,"THHUL 5/8"""" COMPOSITE          """,,,,,,0 / 0,2.00,0.00 ,8.77 ,14.99 ,29.98 ,
WEST,,WEST,ATT-68556-1,,"THHUL 1"""" COMPOSITE            """,,,,,,0 / 0,1.00,20.16 ,12.46 ,20.16 ,20.16 ,
WEST,,WEST,ATT-68557-1,,"THHUL 1-1/8"""" COMPOSITE        """,,,,,,0 / 0,3.00,21.21 ,13.11 ,21.21 ,63.63 ,
WEST,,WEST,ATT-6857-1,,"1"" 90 DEGREE BEND THRU HULL COMPOSITE CHROME CAP",,,,,,0 / 0,1.00,0.00 ,17.05 ,28.29 ,28.29 ,
WEST,,WEST,ATT-68577-1,,"THR-HUL 3/4""""X90 COMPOSITE     """,,,,,,0 / 0,1.00,0.00 ,13.57 ,21.99 ,21.99 ,
WEST,,WEST,ATT-68578-1,,"THR-HUL 1""""X90 COMPOSITE       """,,,,,,0 / 0,2.00,27.56 ,14.85 ,27.56 ,55.12 ,
WEST,,WEST,ATT-68579-1,,"THR-HUL 1-1/8""""X90 COMPOSITE   """,,,,,,0 / 0,0.00,33.37 ,17.98 ,33.37 ,0.00 ,
WEST,,WEST,ATT-68581-1,,"THR-HUL 1-1/2""""X90 COMPOSITE   """,,,,,,0 / 0,0.00,37.96 ,20.46 ,37.96 ,0.00 ,
WEST,,WEST,ATT-9065-1,,BAT BOX PWR GRD 24,,,,,,0 / 0,0.00,21.86 ,11.78 ,21.86 ,0.00 ,
WEST,,WEST,ATT-9067-1,,BATT BOX PWR GRD 27,,,,,,0 / 0,2.00,30.06 ,16.20 ,30.06 ,60.12 ,
WEST,,WEST,ATT-9090-5,,BATT TRAY 24-SERIES,,,,,,0 / 0,1.00,18.70 ,10.00 ,18.70 ,18.70 ,
WEST,,WEST,ATT-SL-50SS-P3-7,,S/S BALL MT.BRACKET,,,,,,0 / 0,2.00,19.62 ,11.11 ,19.62 ,39.24 ,
WEST,,WEST,ATT-SL3-60#-5,,GAS SPRING 20-12BLADE MT,,,,,,0 / 0,0.00,32.20 ,17.35 ,32.20 ,0.00 ,
WEST,,WEST,ATT-SL34-30#-5,,GAS SPRING 20-12BALL MT,,,,,,0 / 0,1.00,32.20 ,20.77 ,32.20 ,32.20 ,
WEST,,WEST,ATT-SL34-40#-5,,GAS SPRING 20-12BALL MT,,,,,,0 / 0,0.00,32.20 ,25.92 ,32.20 ,0.00 ,
WEST,,WEST,ATT-SL34-80#-5,,"GAS SPRING 20""""-12""""BALL MT     """,,,,,,0 / 0,1.00,32.20 ,18.24 ,32.20 ,32.20 ,
WEST,,WEST,ATT-SL36-90#-5,,GAS SPRING 17.2-10.2BALL MT,,,,,,0 / 0,0.00,32.20 ,17.35 ,32.20 ,0.00 ,
WEST,,WEST,ATT-ST34-20#-5,,S/S GAS SPRING 20-12BALL MT,,,,,,0 / 0,0.00,76.00 ,48.84 ,90.63 ,0.00 ,
WEST,,WEST,AWL-73012-QT,,GRIPTEX FINE NON-SKID 1#,,,,,,0 / 0,0.00,100.92 ,54.26 ,100.92 ,0.00 ,
WEST,,WEST,AWL-73240-HG,,AWLCARE PROTECTIVE POLY.SEALER,,,,,,0 / 0,0.00,145.66 ,78.31 ,145.66 ,0.00 ,
WEST,,WEST,AWL-73240-PT,,AWLCARE PROTECTIVE POLY.SEALER,,,,,,0 / 0,0.00,48.58 ,26.12 ,48.58 ,0.00 ,
WEST,,WEST,AWL-H3002-PT,,AWL-CAT #3 BRUSHING CONVERTER,,,,,,0 / 0,0.00,173.24 ,93.14 ,173.24 ,0.00 ,
WEST,,WEST,AWL-H8087-QT,,AWLGRIP-FLEET WHITE,,,,,,0 / 0,0.00,197.79 ,106.34 ,197.79 ,0.00 ,
WEST,,WEST,AWL-J3810-QT,,AWLWOOD MA CLEAR MATTE,,,,,,0 / 0,0.00,208.04 ,110.59 ,208.04 ,0.00 ,
WEST,,WEST,AWL-J4000-QT,,AWLWOOD MULTI-CLIMATE GLOSS,,,,,,0 / 0,0.00,222.18 ,118.11 ,222.18 ,0.00 ,
WEST,,WEST,AWL-T0006-GAL,,STD.REDUCER FOR EPOXY PRIMERS,,,,,,0 / 0,1.00,151.76 ,81.59 ,151.76 ,151.76 ,
WEST,,WEST,AWL-T0031-QT,,SLOW DRYING REDUCER FOR BRUSH,,,,,,0 / 0,0.00,68.32 ,36.73 ,68.32 ,0.00 ,
WEST,,WEST,AWL-T0201-QT,,AWLWOOD MA BRUSHING REDUCER,,,,,,0 / 0,0.00,83.74 ,45.02 ,83.74 ,0.00 ,
WEST,,WEST,BAH-6154,,"* 54""""THREADED HARDWOOD HDL    """,,,,,,0 / 0,0.00,9.47 ,5.10 ,9.47 ,0.00 ,
WEST,,WEST,BAH-852BL,,BLUE DECK BRUSH PVC BRISTLE,,,,,,0 / 0,1.00,18.90 ,10.19 ,18.90 ,18.90 ,
WEST,,WEST,BAH-852BR,,PLASTIC DECK BRUSH (BROWN),,,,,,0 / 0,0.00,17.12 ,9.22 ,17.12 ,0.00 ,
WEST,,WEST,BAH-852T,,DECK BRUSH NATURAL BRISTLE,,,,,,0 / 0,0.00,19.22 ,10.36 ,19.22 ,0.00 ,
WEST,,WEST,BAH-852Y,,DECK BRUSH YELLOW BRISTLE,,,,,,0 / 0,1.00,16.58 ,8.99 ,16.58 ,16.58 ,
WEST,,WEST,BBS-FLATTOP-27,,"ORANGE 27-1/2""""FLAT TOP ONLY   """,,,,,,0 / 0,0.00,230.21 ,135.68 ,230.21 ,0.00 ,
WEST,,WEST,BBS-MB-0BASE,,"PWRBOATSTND 41-58""""BASE ONLY   """,,,,,,0 / 0,0.00,262.74 ,141.60 ,262.74 ,0.00 ,
WEST,,WEST,BBS-MB-1BASE,,"PWRBOATSTND 33-50""""BASE ONLY   """,,,,,,0 / 0,0.00,229.89 ,123.89 ,229.89 ,0.00 ,
WEST,,WEST,BEN-A-1101A,,HYDRAULIC CYLINDER,,,,,,0 / 0,0.00,153.73 ,121.97 ,153.73 ,0.00 ,
WEST,,WEST,BEN-AR-512,,AUTO TAB RETRACTOR-12V,,,,,,0 / 0,1.00,124.22 ,103.79 ,124.22 ,124.22 ,
WEST,,WEST,BEN-ES-2000,,EURO-STYLE W/P ROCKER SWITCH,,,,,,0 / 0,0.00,142.84 ,97.17 ,142.84 ,0.00 ,
WEST,,WEST,BEN-H-1171-3,,"BRASS NIPPLE 1/8""""X 3""""         """,,,,,,0 / 0,0.00,4.31 ,2.49 ,4.31 ,0.00 ,
WEST,,WEST,BEN-H-1172,,"ELBOW 1/8""""NPT/1/4""""TUBE        """,,,,,,0 / 0,0.00,8.11 ,4.29 ,8.11 ,0.00 ,
WEST,,WEST,BEN-V351HPU1,,HYD.POWER UNIT-12V  (V351HPU1),,,,,,0 / 0,0.00,516.31 ,440.27 ,516.31 ,0.00 ,
WEST,,WEST,BEP-1101-BK,,SWTICH 10A ON-OFF BLK CNTR1100,,,,,,0 / 0,0.00,38.88 ,20.95 ,38.88 ,0.00 ,
WEST,,WEST,BEP-702B,,DISTRIB STUD 10MM SGL BULK,,,1,,,0 / 0,0.00,55.56 ,29.94 ,55.56 ,0.00 ,
WEST,,WEST,BEP-710-140A,,DIG VOLT SENS RELAY 12/24V,,,,,,0 / 0,1.00,248.11 ,133.71 ,248.11 ,248.11 ,
WEST,,WEST,BEP-721,,BAT SWITCH 3POS 350A HD,,,,,,0 / 0,0.00,137.12 ,73.90 ,137.12 ,0.00 ,
WEST,,WEST,BEP-770-EZ-B,,BAT SWTCH ONOFF400A EZMNT SRFC,,,,,,0 / 0,0.00,101.97 ,54.95 ,101.97 ,0.00 ,
WEST,,WEST,BEP-777-Z10W-200-B,,BUSBAR Z 10 WAY 200A BULK,,,,,,0 / 0,0.00,67.92 ,36.60 ,67.92 ,0.00 ,
WEST,,WEST,BEP-777-Z18W-200-B,,BUSBAR Z 18 WAY 200A BULK,,,,,,0 / 0,0.00,105.73 ,56.98 ,105.73 ,0.00 ,
WEST,,WEST,BEP-IST-10MM-1S-B,,STUD SGL 10MM BULK INSULATED,,,,,,0 / 0,0.00,26.67 ,14.37 ,26.67 ,0.00 ,
WEST,,WEST,BEP-IST-8MM-1S-B,,STUD SGL 8MM BULK INSULATED,,,,,,0 / 0,0.00,26.30 ,14.17 ,26.30 ,0.00 ,
WEST,,WEST,BLU2715,,BLUE SEAS COVER FOR #2301/2302,,,,,,0 / 0,3.00,0.00 ,4.44 ,7.99 ,23.97 ,
WEST,,WEST,BOA-1032,,LIFE CALK MAHOG 83ML,,,,,,0 / 0,2.00,31.41 ,16.93 ,31.41 ,62.82 ,
WEST,,WEST,BOA-1085,,TEAK BRITE CLEANER 32OZ,,,,,,0 / 0,3.00,42.85 ,22.93 ,42.85 ,128.55 ,
WEST,,WEST,BOA-1160,,LIFE SEAL CLEAR 83ML,,,,,,0 / 0,0.00,27.35 ,14.74 ,27.35 ,0.00 ,
WEST,,WEST,BOA-1161,,LIFE SEAL-WHITE 83ML,,,,,,0 / 0,0.00,27.35 ,14.74 ,27.35 ,0.00 ,
WEST,,WEST,BOA-1162,,LIFE SEAL-BLACK 83ML,,,,,,0 / 0,0.00,27.35 ,14.74 ,27.35 ,0.00 ,
WEST,,WEST,BOM-S616-MB-SCREEN,,SCREEN ONLY FOR 616MBSS,,,,,,0 / 0,0.00,56.24 ,34.87 ,56.24 ,0.00 ,
WEST,,WEST,BOM-S616-MB-SS,,S/S PORTLIGHT ELLIPTICAL,,,,,,0 / 0,0.00,934.76 ,583.63 ,934.76 ,0.00 ,
WEST,,WEST,BRU-6148,,"48"" WOODEN DECK BRUSH HANDLE",,,,,,0 / 0,2.00,0.00 ,4.40 ,7.49 ,14.98 ,
WEST,,WEST,BRU-6154,,"54"" WOODEN BRUSH HANDLE THREADED",,,,,,0 / 0,2.00,0.00 ,5.10 ,8.49 ,16.98 ,
WEST,,WEST,BSS-1001,,"W/P INLET-.31"""" CABLE          """,,,,,,0 / 0,2.00,35.10 ,18.92 ,35.10 ,70.20 ,
WEST,,WEST,BSS-1015,,12V PLUG & DASH SOCKET KIT,,,,,,0 / 0,0.00,36.41 ,19.62 ,36.41 ,0.00 ,
WEST,,WEST,BSS-1016,,12VDC SCKT DUAL USB OUTPUT 2.1,,,,,,0 / 0,1.00,45.86 ,24.71 ,45.86 ,45.86 ,
WEST,,WEST,BSS-1045,,12/24V 4.8A 2USB SOCKET CHARG,,,,,,0 / 0,0.00,86.61 ,46.67 ,86.61 ,0.00 ,
WEST,,WEST,BSS-1830,,MONITOR M2 OLED DC SOC,,,,,,0 / 0,1.00,0.00 ,350.09 ,609.99 ,609.99 ,
WEST,,WEST,BSS-1838,,MONITOR M2 OLED AC MULTIMETER,,,,,,0 / 0,1.00,0.00 ,369.98 ,629.99 ,629.99 ,
WEST,,WEST,BSS-1990,,"POWERBAR1000 8X3/8""""STUD W/CVR """,,,,,,0 / 0,1.00,0.00 ,186.05 ,309.99 ,309.99 ,
WEST,,WEST,BSS-1991,,"POWERBAR1000 12X3/8""""STUD W/CVR""",,,,,,0 / 0,1.00,0.00 ,232.61 ,399.99 ,399.99 ,
WEST,,WEST,BSS-2003,,"POWER POST 3/8""""LUGS           """,,,,,,0 / 0,2.00,24.72 ,14.00 ,24.72 ,49.44 ,
WEST,,WEST,BSS-2011,,"POWER POST 1/4""""LUGS           """,,,,,,0 / 0,2.00,0.00 ,9.19 ,15.99 ,31.98 ,
WEST,,WEST,BSS-2104,,"MAXIBAR 4 3/8"""" STUD TERMINALS """,,,,,,0 / 0,0.00,204.69 ,110.31 ,204.69 ,0.00 ,
WEST,,WEST,BSS-2129,,PUSH BUTTON CIRC. BREAKER 3A,,,,,,0 / 0,0.00,9.92 ,5.35 ,9.92 ,0.00 ,
WEST,,WEST,BSS-2130,,PUSH BUTTON CIRC. BREAKER 5A,,,,,,0 / 0,2.00,0.00 ,8.14 ,13.99 ,27.98 ,
WEST,,WEST,BSS-2132,,PUSH BUTTON CIRC. BREAKER 10A,,,,,,0 / 0,1.00,9.92 ,5.35 ,9.92 ,9.92 ,
WEST,,WEST,BSS-2142,,PUSH BUTTON BREAKER 50A,,,,,,0 / 0,2.00,0.00 ,57.97 ,97.99 ,195.98 ,
WEST,,WEST,BSS-2301,,10-GANG BUSBAR,,,,,,0 / 0,0.00,31.90 ,17.19 ,31.90 ,0.00 ,
WEST,,WEST,BSS-2302,,20-GANG BUSBAR,,,,,,0 / 0,0.00,49.57 ,26.71 ,49.57 ,0.00 ,
WEST,,WEST,BSS-2304,,MINIBUS 5/#8-32 SCREW,,,,,,0 / 0,0.00,23.90 ,13.54 ,23.90 ,0.00 ,
WEST,,WEST,BSS-2307,,"4-GANG BUSBAR 1/4""""STUD W/COVER",,,,,,0 / 0,4.00,0.00 ,27.62 ,46.00 ,184.00 ,
WEST,,WEST,BSS-2504,,TERMINAL BLOCK 30A/4G,,,,,,0 / 0,2.00,11.14 ,7.30 ,11.14 ,22.28 ,
WEST,,WEST,BSS-2508,,TERMINAL BLOCK 30A/8G,,,,,,0 / 0,0.00,18.07 ,11.82 ,18.07 ,0.00 ,
WEST,,WEST,BSS-2510,,TERMINAL BLOCK 30A/10G,,,,,,0 / 0,0.00,20.47 ,13.42 ,20.47 ,0.00 ,
WEST,,WEST,BSS-2604,,TERMINAL BLOCK 65A/4G,,,,,,0 / 0,1.00,0.00 ,14.29 ,24.49 ,24.49 ,
WEST,,WEST,BSS-2610,,TERMINAL BLOCK 65A/10G,,,,,,0 / 0,1.00,0.00 ,31.15 ,52.00 ,52.00 ,
WEST,,WEST,BSS-2708,,COVER FOR #2104,,,,,,0 / 0,4.00,0.00 ,26.85 ,47.99 ,191.96 ,
WEST,,WEST,BSS-2709,,COVER FOR #2101,,,,,,0 / 0,3.00,0.00 ,15.55 ,25.99 ,77.97 ,
WEST,,WEST,BSS-2710,,COVER FOR #2702,,,,,,0 / 0,1.00,28.44 ,15.33 ,28.44 ,28.44 ,
WEST,,WEST,BSS-2713,,COVER FOR #2304/2305,,,,,,0 / 0,2.00,6.65 ,3.58 ,6.65 ,13.30 ,
WEST,,WEST,BSS-2715,,COVER FOR #2301/2303,,,,,,0 / 0,3.00,0.00 ,4.44 ,7.99 ,23.97 ,
WEST,,WEST,BSS-2716,,COVER FOR #2302,,,,,,0 / 0,2.00,12.29 ,6.62 ,12.29 ,24.58 ,
WEST,,WEST,BSS-4135,,CLEAR WATERPROOF BOOT (2/PKG),,,,,,0 / 0,6.00,0.00 ,4.99 ,8.99 ,53.94 ,
WEST,,WEST,BSS-4137,,W/P PUSH BUTTON CB BOOT(2/PKG),,,,,,0 / 0,1.00,0.00 ,4.99 ,8.99 ,8.99 ,
WEST,,WEST,BSS-4155,,WD SWITCH DPDT ON/OFF/ON,,,,,,0 / 0,0.00,28.76 ,15.50 ,28.76 ,0.00 ,
WEST,,WEST,BSS-4376,,W/R DC PANEL 6POS GRY,,,,,,0 / 0,0.00,256.29 ,138.12 ,256.29 ,0.00 ,
WEST,,WEST,BSS-5005,,ANL FUSE BLOCK 300A W/COVER,,,,,,0 / 0,2.00,0.00 ,32.67 ,55.99 ,111.98 ,
WEST,,WEST,BSS-5015,,AGC FUSE BLOCK 6-CIR.W/GROUND,,,,,,0 / 0,0.00,77.40 ,41.71 ,77.40 ,0.00 ,
